pay_date,period_start,period_end,employee_id,full_name,department,annual_salary,gross_pay,employee_taxes,benefits,net_pay,employer_cost,location,bank_account,direct_deposit_last4
2026-08-07,2026-07-25,2026-08-07,EMP-3439,Indigo Abbott,Operations,93280,2337.01,178.78,95.0,2063.23,2610.79,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3440,Jules Diaz,G&A,93417,2340.45,179.04,95.0,2066.41,2614.49,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3441,Kai Greene,Customer Success,93554,2343.88,179.31,95.0,2069.57,2618.19,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3442,Logan Jones,Warehouse,93691,2347.31,179.57,95.0,2072.74,2621.88,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3443,Morgan Meyer,Engineering,93828,2350.74,179.83,95.0,2075.91,2625.57,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3444,Noel Patel,Sales,93965,2354.18,180.09,95.0,2079.09,2629.27,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3445,Oakley Shah,Finance,94102,2357.61,180.36,95.0,2082.25,2632.97,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3446,Parker Vega,Operations,94239,2361.04,180.62,95.0,2085.42,2636.66,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3447,Quinn Abbott,G&A,94376,2364.48,180.88,95.0,2088.6,2640.36,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3448,Reese Diaz,Customer Success,94513,2367.91,181.15,95.0,2091.76,2644.06,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3449,Sage Greene,Warehouse,94650,2371.33,181.41,95.0,2094.92,2647.74,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3450,Taylor Jones,Engineering,94787,2374.77,181.67,95.0,2098.1,2651.44,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3451,Uma Meyer,Sales,94924,2378.2,181.93,95.0,2101.27,2655.13,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3452,Val Patel,Finance,95061,2381.63,182.19,95.0,2104.44,2658.82,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3453,Winter Shah,Operations,95198,2385.07,182.46,95.0,2107.61,2662.53,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3454,Xen Vega,G&A,95335,2388.5,182.72,95.0,2110.78,2666.22,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3455,Alex Abbott,Customer Success,95472,2391.93,182.98,95.0,2113.95,2669.91,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3456,Blair Diaz,Warehouse,95609,2395.36,183.25,95.0,2117.11,2673.61,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3457,Casey Greene,Engineering,95746,2398.8,183.51,95.0,2120.29,2677.31,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3458,Drew Jones,Sales,95883,2402.23,183.77,95.0,2123.46,2681.0,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3459,Eden Meyer,Finance,96020,2405.66,184.03,95.0,2126.63,2684.69,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3460,Finley Patel,Operations,96157,2409.1,184.3,95.0,2129.8,2688.4,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3461,Gray Shah,G&A,96294,2412.53,184.56,95.0,2132.97,2692.09,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3462,Harper Vega,Customer Success,96431,2415.96,184.82,95.0,2136.14,2695.78,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3463,Indigo Abbott,Warehouse,96568,2419.39,185.08,95.0,2139.31,2699.47,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3464,Jules Diaz,Engineering,96705,2422.82,185.35,95.0,2142.47,2703.17,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3465,Kai Greene,Sales,96842,2426.25,185.61,95.0,2145.64,2706.86,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3466,Logan Jones,Finance,96979,2429.69,185.87,95.0,2148.82,2710.56,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3467,Morgan Meyer,Operations,97116,2433.12,186.13,95.0,2151.99,2714.25,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3468,Noel Patel,G&A,97253,2436.55,186.4,95.0,2155.15,2717.95,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3469,Oakley Shah,Customer Success,97390,2439.99,186.66,95.0,2158.33,2721.65,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3470,Parker Vega,Warehouse,97527,2443.42,186.92,95.0,2161.5,2725.34,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3471,Quinn Abbott,Engineering,97664,2446.85,187.18,95.0,2164.67,2729.03,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3472,Reese Diaz,Sales,97801,2450.28,187.45,95.0,2167.83,2732.73,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3473,Sage Greene,Finance,97938,2453.72,187.71,95.0,2171.01,2736.43,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3474,Taylor Jones,Operations,98075,2457.15,187.97,95.0,2174.18,2740.12,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3475,Uma Meyer,G&A,98212,2460.58,188.23,95.0,2177.35,2743.81,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3476,Val Patel,Customer Success,98349,2464.01,188.5,95.0,2180.51,2747.51,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3477,Winter Shah,Warehouse,98486,2467.44,188.76,95.0,2183.68,2751.2,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3478,Xen Vega,Engineering,98623,2470.87,189.02,95.0,2186.85,2754.89,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3479,Alex Abbott,Sales,98760,2474.31,189.28,95.0,2190.03,2758.59,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3480,Blair Diaz,Finance,98897,2477.74,189.55,95.0,2193.19,2762.29,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3481,Casey Greene,Operations,99034,2481.17,189.81,95.0,2196.36,2765.98,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3482,Drew Jones,G&A,99171,2484.61,190.07,95.0,2199.54,2769.68,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3483,Eden Meyer,Customer Success,99308,2488.04,190.34,95.0,2202.7,2773.38,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3484,Finley Patel,Warehouse,99445,2491.47,190.6,95.0,2205.87,2777.07,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3485,Gray Shah,Engineering,99582,2494.9,190.86,95.0,2209.04,2780.76,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3486,Harper Vega,Sales,99719,2498.34,191.12,95.0,2212.22,2784.46,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3487,Indigo Abbott,Finance,99856,2501.77,191.39,95.0,2215.38,2788.16,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3488,Jules Diaz,Operations,99993,2505.2,191.65,95.0,2218.55,2791.85,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3489,Kai Greene,G&A,100130,2508.63,191.91,95.0,2221.72,2795.54,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3490,Logan Jones,Customer Success,100267,2512.06,192.17,95.0,2224.89,2799.23,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3491,Morgan Meyer,Warehouse,100404,2515.5,192.44,95.0,2228.06,2802.94,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3492,Noel Patel,Engineering,100541,2518.93,192.7,95.0,2231.23,2806.63,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3493,Oakley Shah,Sales,100678,2522.36,192.96,95.0,2234.4,2810.32,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3494,Parker Vega,Finance,100815,2525.79,193.22,95.0,2237.57,2814.01,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3495,Quinn Abbott,Operations,100952,2529.23,193.49,95.0,2240.74,2817.72,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3496,Reese Diaz,G&A,101089,2532.66,193.75,95.0,2243.91,2821.41,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3497,Sage Greene,Customer Success,101226,2536.09,194.01,95.0,2247.08,2825.1,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3498,Taylor Jones,Warehouse,101363,2539.53,194.27,95.0,2250.26,2828.8,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3499,Uma Meyer,Engineering,101500,2542.96,194.54,95.0,2253.42,2832.5,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3500,Val Patel,Sales,101637,2546.39,194.8,95.0,2256.59,2836.19,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3501,Winter Shah,Finance,101774,2549.82,195.06,95.0,2259.76,2839.88,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3502,Xen Vega,Operations,101911,2553.25,195.32,95.0,2262.93,2843.57,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3503,Alex Abbott,G&A,102048,2556.68,195.59,95.0,2266.09,2847.27,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3504,Blair Diaz,Customer Success,102185,2560.12,195.85,95.0,2269.27,2850.97,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3505,Casey Greene,Warehouse,102322,2563.55,196.11,95.0,2272.44,2854.66,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3506,Drew Jones,Engineering,102459,2566.98,196.37,95.0,2275.61,2858.35,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3507,Eden Meyer,Sales,102596,2570.41,196.64,95.0,2278.77,2862.05,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3508,Finley Patel,Finance,102733,2573.85,196.9,95.0,2281.95,2865.75,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3509,Gray Shah,Operations,102870,2577.28,197.16,95.0,2285.12,2869.44,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3510,Harper Vega,G&A,103007,2580.71,197.42,95.0,2288.29,2873.13,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3511,Indigo Abbott,Customer Success,103144,2584.15,197.69,95.0,2291.46,2876.84,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3512,Jules Diaz,Warehouse,103281,2587.58,197.95,95.0,2294.63,2880.53,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3513,Kai Greene,Engineering,103418,2591.01,198.21,95.0,2297.8,2884.22,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3514,Logan Jones,Sales,103555,2594.44,198.47,95.0,2300.97,2887.91,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3515,Morgan Meyer,Finance,103692,2597.87,198.74,95.0,2304.13,2891.61,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3516,Noel Patel,Operations,103829,2601.3,199.0,95.0,2307.3,2895.3,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3517,Oakley Shah,G&A,103966,2604.74,199.26,95.0,2310.48,2899.0,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3518,Parker Vega,Customer Success,104103,2608.17,199.53,95.0,2313.64,2902.7,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3519,Quinn Abbott,Warehouse,104240,2611.6,199.79,95.0,2316.81,2906.39,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3520,Reese Diaz,Engineering,104377,2615.04,200.05,95.0,2319.99,2910.09,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3521,Sage Greene,Sales,104514,2618.47,200.31,95.0,2323.16,2913.78,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3522,Taylor Jones,Finance,104651,2621.9,200.58,95.0,2326.32,2917.48,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3523,Uma Meyer,Operations,104788,2625.33,200.84,95.0,2329.49,2921.17,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3524,Val Patel,G&A,104925,2628.77,201.1,95.0,2332.67,2924.87,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3525,Winter Shah,Customer Success,105062,2632.2,201.36,95.0,2335.84,2928.56,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3526,Xen Vega,Warehouse,105199,2635.63,201.63,95.0,2339.0,2932.26,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3527,Alex Abbott,Engineering,105336,2639.06,201.89,95.0,2342.17,2935.95,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3528,Blair Diaz,Sales,105473,2642.49,202.15,95.0,2345.34,2939.64,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3529,Casey Greene,Finance,105610,2645.92,202.41,95.0,2348.51,2943.33,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3530,Drew Jones,Operations,105747,2649.36,202.68,95.0,2351.68,2947.04,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3531,Eden Meyer,G&A,105884,2652.79,202.94,95.0,2354.85,2950.73,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3532,Finley Patel,Customer Success,106021,2656.22,203.2,95.0,2358.02,2954.42,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3533,Gray Shah,Warehouse,106158,2659.66,203.46,95.0,2361.2,2958.12,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3534,Harper Vega,Engineering,106295,2663.09,203.73,95.0,2364.36,2961.82,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3535,Indigo Abbott,Sales,106432,2666.52,203.99,95.0,2367.53,2965.51,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3536,Jules Diaz,Finance,106569,2669.95,204.25,95.0,2370.7,2969.2,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3537,Kai Greene,Operations,106706,2673.39,204.51,95.0,2373.88,2972.9,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3538,Logan Jones,G&A,106843,2676.82,204.78,95.0,2377.04,2976.6,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3539,Morgan Meyer,Customer Success,106980,2680.25,205.04,95.0,2380.21,2980.29,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3540,Noel Patel,Warehouse,107117,2683.68,205.3,95.0,2383.38,2983.98,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3541,Oakley Shah,Engineering,107254,2687.11,205.56,95.0,2386.55,2987.67,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3542,Parker Vega,Sales,107391,2690.55,205.83,95.0,2389.72,2991.38,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3543,Quinn Abbott,Finance,107528,2693.98,206.09,95.0,2392.89,2995.07,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3544,Reese Diaz,Operations,107665,2697.41,206.35,95.0,2396.06,2998.76,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3545,Sage Greene,G&A,107802,2700.84,206.61,95.0,2399.23,3002.45,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3546,Taylor Jones,Customer Success,107939,2704.28,206.88,95.0,2402.4,3006.16,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3547,Uma Meyer,Warehouse,108076,2707.71,207.14,95.0,2405.57,3009.85,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3548,Val Patel,Engineering,108213,2711.14,207.4,95.0,2408.74,3013.54,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3549,Winter Shah,Sales,108350,2714.58,207.67,95.0,2411.91,3017.25,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3550,Xen Vega,Finance,108487,2718.01,207.93,95.0,2415.08,3020.94,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3551,Alex Abbott,Operations,108624,2721.44,208.19,95.0,2418.25,3024.63,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3552,Blair Diaz,G&A,108761,2724.87,208.45,95.0,2421.42,3028.32,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3553,Casey Greene,Customer Success,108898,2728.3,208.71,95.0,2424.59,3032.01,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3554,Drew Jones,Warehouse,109035,2731.73,208.98,95.0,2427.75,3035.71,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3555,Eden Meyer,Engineering,109172,2735.17,209.24,95.0,2430.93,3039.41,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3556,Finley Patel,Sales,109309,2738.6,209.5,95.0,2434.1,3043.1,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3557,Gray Shah,Finance,109446,2742.03,209.77,95.0,2437.26,3046.8,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3558,Harper Vega,Operations,109583,2745.46,210.03,95.0,2440.43,3050.49,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3559,Indigo Abbott,G&A,109720,2748.9,210.29,95.0,2443.61,3054.19,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3560,Jules Diaz,Customer Success,109857,2752.33,210.55,95.0,2446.78,3057.88,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3561,Kai Greene,Warehouse,109994,2755.76,210.82,95.0,2449.94,3061.58,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3562,Logan Jones,Engineering,110131,2759.2,211.08,95.0,2453.12,3065.28,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3563,Morgan Meyer,Sales,110268,2762.63,211.34,95.0,2456.29,3068.97,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3564,Noel Patel,Finance,110405,2766.06,211.6,95.0,2459.46,3072.66,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3565,Oakley Shah,Operations,110542,2769.49,211.87,95.0,2462.62,3076.36,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3566,Parker Vega,G&A,110679,2772.92,212.13,95.0,2465.79,3080.05,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3567,Quinn Abbott,Customer Success,110816,2776.35,212.39,95.0,2468.96,3083.74,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3568,Reese Diaz,Warehouse,110953,2779.79,212.65,95.0,2472.14,3087.44,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3569,Sage Greene,Engineering,111090,2783.22,212.92,95.0,2475.3,3091.14,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3570,Taylor Jones,Sales,111227,2786.65,213.18,95.0,2478.47,3094.83,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3571,Uma Meyer,Finance,111364,2790.09,213.44,95.0,2481.65,3098.53,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3572,Val Patel,Operations,111501,2793.52,213.7,95.0,2484.82,3102.22,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3573,Winter Shah,G&A,111638,2796.95,213.97,95.0,2487.98,3105.92,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3574,Xen Vega,Customer Success,111775,2800.38,214.23,95.0,2491.15,3109.61,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3575,Alex Abbott,Warehouse,111912,2803.82,214.49,95.0,2494.33,3113.31,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3576,Blair Diaz,Engineering,112049,2807.25,214.75,95.0,2497.5,3117.0,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3577,Casey Greene,Sales,112186,2810.68,215.02,95.0,2500.66,3120.7,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3578,Drew Jones,Finance,112323,2814.12,215.28,95.0,2503.84,3124.4,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3579,Eden Meyer,Operations,112460,2817.54,215.54,95.0,2507.0,3128.08,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3580,Finley Patel,G&A,112597,2820.97,215.8,95.0,2510.17,3131.77,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3581,Gray Shah,Customer Success,112734,2824.41,216.07,95.0,2513.34,3135.48,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3582,Harper Vega,Warehouse,112871,2827.84,216.33,95.0,2516.51,3139.17,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3583,Indigo Abbott,Engineering,113008,2831.27,216.59,95.0,2519.68,3142.86,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3584,Jules Diaz,Sales,113145,2834.71,216.86,95.0,2522.85,3146.57,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3585,Kai Greene,Finance,113282,2838.14,217.12,95.0,2526.02,3150.26,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3586,Logan Jones,Operations,113419,2841.57,217.38,95.0,2529.19,3153.95,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3587,Morgan Meyer,G&A,113556,2845.0,217.64,95.0,2532.36,3157.64,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3588,Noel Patel,Customer Success,113693,2848.44,217.91,95.0,2535.53,3161.35,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3589,Oakley Shah,Warehouse,113830,2851.87,218.17,95.0,2538.7,3165.04,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3590,Parker Vega,Engineering,113967,2855.3,218.43,95.0,2541.87,3168.73,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3591,Quinn Abbott,Sales,114104,2858.74,218.69,95.0,2545.05,3172.43,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3592,Reese Diaz,Finance,114241,2862.16,218.96,95.0,2548.2,3176.12,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3593,Sage Greene,Operations,114378,2865.6,219.22,95.0,2551.38,3179.82,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3594,Taylor Jones,G&A,114515,2869.03,219.48,95.0,2554.55,3183.51,"Cambridge, MA",BANK-PAYROLL,
2026-08-07,2026-07-25,2026-08-07,EMP-3595,Uma Meyer,Customer Success,114652,2872.46,219.74,95.0,2557.72,3187.2,"Cambridge, MA",BANK-PAYROLL,
